name,city,city_slug,region,country,michelin_award,price,cuisines,telephone,url,description
开小灶,Guangzhou,guangzhou,Guangdong Province,中国大陆地区,Bib Gourmand,中档,潮州菜,+86 185 7875 2021,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/stay-here,<span><span><span>餐厅近年经历人事变动，而菜式仍由潮汕厨师主理，食物出品保持一贯水准。菜单虽选择不多，皆充满潮汕风味，特别推荐潮式血蛤和潮式膏蟹，用料上乘，鲜味十足。饭后不妨来一碗清甜润喉的姜薯绿豆爽。店内座位不多，客人须提前透过通讯软件预订座位和菜式，有特定要求亦可提出。建议结伴前来用餐。</span></span></span>
彤堂序,Guangzhou,guangzhou,Guangdong Province,中国大陆地区,Selected,中档,粤菜,+86 181 8880 0638,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/tongtown,装潢时尚，落地窗外是繁华的都市美景。店内有两处明档，分别制作两大招牌：烧鹅和沙河粉。以马冈鹅制作的烧鹅，皮脆多汁。沙河粉选用上等龙牙白米和天然泉水制作，口感爽弹。如果用餐人数众多，推荐预订酿满花胶、辽参、干鲍的海皇佛跳墙烧鹅。搭配葡萄酒或功夫茶，用餐体验更为圆满。
徐博馆 (天河),Guangzhou,guangzhou,Guangdong Province,中国大陆地区,Selected,中档,粤菜,+86 20 3807 8889,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/dr-xu-s-wellbeing-branch,创办人具中医学科博士后资历，以不同保健食材及烹调法设计菜肴，将养生、健康饮食的理念融合于餐饮之中。同时甄选各地的优质时令食材和生猛海鲜，让客人享受美食并收保健之效。多款炖汤之中，尤其推荐野山桔炖鲍宝，透亮清汤配上鲍鱼肝，味道自然醇鲜，野山桔的柑橘酸香更添温润。可提前预留窗边座位。
御宝轩,Guangzhou,guangzhou,Guangdong Province,中国大陆地区,TWO_STARS,优质的,粤菜,+86 20 3885 6382,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/imperial-treasure-fine-chinese-cuisine-559150,<span><span><span>坚持以传统手法烹调广东菜式，除了主菜牌外，因应时令推出的菜品也不容错过。黑胡椒炒大肉蟹惹味鲜甜，鲨鱼骨炖花胶汤用料十足。午市供应多款点心及小食，包括皮薄透亮的肠粉和香脆的韭菜鲜虾腐皮卷，均用料上乘。最后不妨来一碗香浓可口的合桃露，为美好的一餐作结。因支持者众多，宜提早订座。</span></span></span>
御宝阁,Guangzhou,guangzhou,Guangdong Province,中国大陆地区,ONE_STAR,优质的,潮州菜,+86 20 3868 2388,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/imperial-treasure-fine-teochew-cuisine-1190416,御宝阁以地道潮州菜闻名。各款凉菜如冻红花蟹、鲜烚冻乌鱼等以传统手法制作，秘制卤水菜式选择多样，还有九转大肠、蹄膀和五花腩等坊间少见的品项。酸甜粿肉炸至金黄酥脆，均匀裹上糖醋酱汁，十分开胃。咸菜胡椒炖猪肚这道暖胃滋补的汤品，猪肚软嫩，口感细腻，辛香的白胡椒与咸菜相融合，层次丰富。
御膳汤品 (猎德西浦大街),Guangzhou,guangzhou,Guangdong Province,中国大陆地区,Selected,中档,粤菜,+86 188 1880 0887,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/yushan-soup,位于昔日的猎德村，餐厅建筑古色古香，沿河而立，幽静怡然。招牌汤品制作一丝不苟，选用本地土猪土鸡和泉水炖煮六小时，每天限量供应，建议提前预留。小菜选择丰富，且按时令转换，除了受欢迎的啫啫煲，牛胸油野生椒煎无菌蛋也值得品尝，浓郁蛋香中带一丝辣味，惹味可口。包间另提供主厨神秘菜单。
德利私厨·德叔鲍鱼,Guangzhou,guangzhou,Guangdong Province,中国大陆地区,Selected,优质的,粤菜,+86 20 3472 1862,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/deli-boutique%E3%83%BBuncle-de-abalone,创始人投身鲍鱼产业数十载，货源来自南非、中东、澳大利亚、日本、连江等地，丰俭由人。鲍鱼经过数日的精心焖煮，口感软弹，浓郁入味，鲍汁醇厚鲜香，建议配米饭享用。除了鲍鱼料理，粤式小炒如秘制肉酱炒四角豆也值得品尝。餐厅以包厢为主，地点距离市区较远，配置充足的停车位，方便自驾前往。
恩宁刘福记 (东华东路),Guangzhou,guangzhou,Guangdong Province,中国大陆地区,Bib Gourmand,负担得起的,面食,+86 138 0296 5498,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/enning-liu-fu-ji-donghua-east-road,四十年代末，刘福记在老西关的恩宁路上开店，以鸭蛋和面粉制作全蛋面。其后辈沿用祖传配方和技法，开设这家新店，重现经典滋味。土猪油捞面为店内招牌，自制的猪油包裹着面条，香气迷人。鲜虾云吞面面条爽弹，虾肉饱满弹牙，汤头带有大地鱼、虾皮和韭黄的鲜香，十分美味。周末限量供应炸云吞。
悦景轩,Guangzhou,guangzhou,Guangdong Province,中国大陆地区,Selected,优质的,粤菜,+86 20 3769 1234,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/yue-jing-xuan,<span><span><span>位处酒店高层，拥有大片落地玻璃，把城市景色尽收眼底。室内设计以家为概念，食物的馥郁香气从开放式厨房飘散出来，令人食指大动。在厨房领军的主厨有近二十年粤菜经验，巧手名菜不少，其中湛江沙姜鸡采用养殖225天的走地鸡烹制，鸡肉丰厚，甚为驰名。此外，也供应时令食材入馔的季节性菜单。</span></span></span>
惠食佳 (海珠),Guangzhou,guangzhou,Guangdong Province,中国大陆地区,ONE_STAR,中档,粤菜,+86 20 3438 1188,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/wisca-haizhu,由小店起家，惠食佳一直秉持古法制作、用料新鲜的原则，将传统风味代代相传。其啫啫系列特别受称颂，当中以生啫大黄鳝最受欢迎。另外，招牌菜椒盐富贵虾外脆内嫩，味道鲜甜；炖煮逾四小时的炖汤也十分推荐。由于价格亲民，餐厅一直宾客盈门，仅包间接受预订，用餐时间往往需排队轮候，建议避开尖峰时段到访。
愉粤轩,Guangzhou,guangzhou,Guangdong Province,中国内地,ONE_STAR,优质的,粤菜,+86 20 8883 3371,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/yu-yue-heen,位处酒店高层，景观开掦，气派高雅。主厨来自广东，他曾于上海、南京的酒店食府任职，练就出精湛的粤菜手艺。 招牌脆皮鸡选用清远麻鸡制作，外皮炸得香脆可口，肉质软嫩带肉香，风味甚佳。午市供应多款点心，包括精美的凤尾虾鸡粒芋盒。部分甜品由中、西餐的行政总厨合作设计，中西合璧，值得一试。
撒尔塔东乡手抓,Guangzhou,guangzhou,Guangdong Province,中国大陆地区,Bib Gourmand,中档,西北菜,+86 185 6538 6865,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/sa-er-ta-dongxiang-shou-zhua,这清真菜馆的老板是西北少数民族东乡族的撒尔塔人，餐厅主要供应羊肉菜式及其家乡美食。推荐精品手抓羊肉，连皮羊肉与大骨切件，肉嫩多汁，调味出色，搭配特色蒜头同吃别具风味。西北特色河沿面片、东乡爆炒土鸡及甘香解腻的八宝茶亦值得一试。如想在更具隐私度的环境中用餐，不妨预订包厢。
文记壹心鸡,Guangzhou,guangzhou,Guangdong Province,中国大陆地区,Bib Gourmand,中档,粤菜,+86 20 8172 8887,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/wen-ji-yixinji,<span><span><span>隐藏于横巷内，楼高两层，用餐环境舒适。招牌菜一心鸡改良自“清平鸡”的制作方法，选用约三斤重的清远走地麻鸡，在特调白卤水加入了瑶柱、药材，并保留冻食的方式，皮爽肉滑，味道香浓入骨。另外，怀旧手工菜也值得一试，传统桂花扎以绵韧的肠衣包裹冰肉和金沙蛋黄，咸香和酒香互相辉映，叫人回味。</span></span></span>
斯蒂勒,Guangzhou,guangzhou,Guangdong Province,中国大陆地区,ONE_STAR,优质的,欧陆菜,+86 185 6523 8274,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/stiller,<span><span><span><span><span><span>属泰安门主厨旗下的时尚欧陆餐厅，装潢现代且色彩缤纷，更可透过落地玻璃欣赏城市景观。入口设有酒吧，不妨以客制化鸡尾酒开展丰盛的一餐。菜单提供随季节变更的餐点，也有不少以主厨家乡德国为灵感的风味菜肴，在城中难得一见。自家制面包种类繁多，更搭配不同风味的黄油。不妨请服务员作推介。</span></span></span></span></span></span>
新文记饭庄 (盘福路),Guangzhou,guangzhou,Guangdong Province,中国大陆地区,Bib Gourmand,中档,粤菜,+86 20 8370 7590,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/xin-wen-ji-yuexiu,以价格实惠的地道广东菜而闻名，一直深受食客拥戴，近年更扩充到这三层相连的新址，以接待更多客人。店里自设鱼缸供应新鲜海产，招牌菜式包括多款啫啫煲及海鲜砂锅粥，后者用料丰足。特别推介鲜甜味美的沙虾膏蟹粥。厨师手艺出色，每道菜都即叫即制，镬气十足。
新泰乐 (越秀),Guangzhou,guangzhou,Guangdong Province,中国内地,Bib Gourmand,中档,粤菜,+86 20 8136 6559,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/xin-tai-le-yuexiu,餐厅占地两层，前身是名为泰乐菜馆的大排档，自1989年开业以来，凭借黄鳝菜式和别具广州风味的小炒，一直深受街坊和饕客支持。除了黄鳝饭，三椒爽鳝片同样是店内招牌，新鲜花鳝肉质爽嫩，配上豉蒜和辣椒，非常惹味。店内装潢简单朴实，用餐气氛热闹，如果想有较高隐私度，不妨预订二楼的包厢。
昇运来云吞面 (越秀),Guangzhou,guangzhou,Guangdong Province,中国大陆地区,Selected,负担得起的,面食,+86 150 9998 5715,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/sing-wan-loi-noodle,有别于传统云吞面店，这里将青花元素融入室内设计，整体装潢明亮时尚。菜单也突破传统，云吞馅料用上黑松露、大闸蟹、海胆等食材，个个圆润饱满，尤其推荐油润多汁的伊比利亚黑猪肉口味。面条同样由店家自制，面质爽弹，顾客更可自选软硬度；汤底用上花椒熬煮，味道鲜麻。此外，各种潮式熟腌也值得一试。
星河湾·星景,Guangzhou,guangzhou,Guangdong Province,中国大陆地区,Selected,优质的,粤菜,+86 20 2231 9731,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/the-legend,坐落在新建成的商厦内，位置优越，而且餐厅占地甚广，设有多个包厢，适合各式商务宴请。由辉师傅带领的团队，提供广东和潮州菜式，前菜、生腌、卤水、烧味、海鲜，以至小炒和点心式式俱全。除了本地食材，也搜罗了泰国濑尿虾、斯里兰卡大肉蟹、澳洲大网鲍鱼等全球优质食材。特别推荐外脆肉嫩的玻璃脆皮乳鸽。
朱仔记食府 (江南大道),Guangzhou,guangzhou,Guangdong Province,中国大陆地区,Bib Gourmand,负担得起的,粤菜,+86 20 8423 8356,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/zhu-zai-ji-shi-fu-jiangnan-avenue,由老字号大牌档慢慢发展成现时的酒家，装潢仍是走大众化路线，楼高三层的餐室甚是宽敞明亮。二十多年来以烹制地道粤菜闻名，讲究食材新鲜度及品质。古法烧鹅皇赫赫有名，选用约八斤重的清远黑棕鹅以环保炭烧制而成。土猪肉绿豆酿莲藕的搭配巧妙又美味，也推荐朱记白切鸡、马来黑叉烧和金牌咸猪手。
松苑,Guangzhou,guangzhou,Guangdong Province,中国大陆地区,Bib Gourmand,中档,粤菜,+86 189 2239 9021,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/song-yuan,餐厅开业不久，已吸引众多食客到访，门外常见等候入座的人龙。主厨擅长烹制传统粤菜，广式烧味、小炒和砂锅美食都可在此品尝，店内特设水产区，提供多种活海鲜。菜式选料上乘，味道出色，价格亲民。要说最受欢迎的品项，非老火汤莫属，每一锅都使用四斤材料，在炭炉慢炖四小时，为免售罄，建议提早前往。
桃园馆 (越秀),Guangzhou,guangzhou,Guangdong Province,中国大陆地区,Selected,中档,粤菜,+86 20 8333 8989,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/peach-blossom,熟悉三国演义的客人或可领略餐厅名称的典故由来；倘若未能意会也可从入口的结义亭及墙上多幅三国人物画像中猜到布置主题。餐廳专营粤菜及家常菜，部份时节更会推出时令菜式；所有食品不假外求，为团队的自家出品，而烧味及点心均是餐厅招牌菜。倘欲享有较私密的用餐环境，可以选择以三国人物命名的厢房。
梁家菜馆,Guangzhou,guangzhou,Guangdong Province,中国大陆地区,Selected,负担得起的,粤菜,+86 20 8333 8268,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/liang-jia-cai-guan,开业逾40年，经历搬迁后，重新坐落在海珠区的老城里。由经验丰富的老师傅掌勺，提供价格实惠的经典粤菜，深受城中老饕爱戴。这里的传统卤水炸大肠外焦里嫩，搭配自家熬制的番茄酱汁即能解腻，十分推荐；招牌原味白切鸡挑选新鲜清远鸡制作，肉质爽弹，每日限量供应。由于桌数不多，建议提前留座。
榕意 (越秀),Guangzhou,guangzhou,Guangdong Province,中国大陆地区,Bib Gourmand,中档,川菜,+86 20 3763 0289,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/ease-yuexiu,位于由报社印刷厂改建而成的艺术园，餐厅会配合园区举办的活动不时提供优惠。楼高两层、工业风格设计予人轻松舒适的感觉；墙边的书籍是由客人所赠，为餐厅增添不少文化气息。菜式简单而富四川风味，榕意藤椒鱼鱼肉嫩滑且层次丰富，不容错过。殷勤的服务态度加上相宜价钱，相信是食客纷至沓来的原因。
永利饭店 (越秀),Guangzhou,guangzhou,Guangdong Province,中国大陆地区,Selected,中档,粤菜,+86 180 2625 0388,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/wing-lee-restaurant,老板出身厨师世家，志在传承古法粤菜。招牌菜江南百花鸡把虾滑酿入鸡皮下，口感爽滑脆弹，还伴有陈皮清香。早上和中午均有点心供应，选择多样，不妨试试外酥内软、蛋香浓郁的雪山糖沙翁。餐厅拥有临江的景观位置，客人可以边用餐边欣赏珠江美景。高峰时刻要拼桌，若多人用膳不妨提前预订包间。
